Idp,Vel:0,Vel:1,Vel:2,Rhop,Type,Mk,Points:0,Points:1,Points:2
14693,0,0,0,1000.7,3,1,0.34,0,0.0725
14694,0,0,0,1000.6,3,1,0.34,0,0.075
14695,0,0,0,1000.5,3,1,0.34,0,0.0775
14696,0,0,0,1000.5,3,1,0.34,0,0.08
14697,0,0,0,1000.4,3,1,0.34,0,0.0825
14698,0,0,0,1000.3,3,1,0.34,0,0.085
14699,0,0,0,1000.3,3,1,0.34,0,0.0875
14700,0,0,0,1000.2,3,1,0.34,0,0.09
14701,0,0,0,1000.1,3,1,0.34,0,0.0925
14702,0,0,0,1000.1,3,1,0.34,0,0.095
14703,0,0,0,1000,3,1,0.34,0,0.0975
14704,0,0,0,1002.5,3,1,0.3425,0,0.0025
14705,0,0,0,1002.4,3,1,0.3425,0,0.005
14706,0,0,0,1002.4,3,1,0.3425,0,0.0075
14707,0,0,0,1002.3,3,1,0.3425,0,0.01
14708,0,0,0,1002.2,3,1,0.3425,0,0.0125
14709,0,0,0,1002.2,3,1,0.3425,0,0.015
14710,0,0,0,1002.1,3,1,0.3425,0,0.0175
14711,0,0,0,1002,3,1,0.3425,0,0.02
14712,0,0,0,1002,3,1,0.3425,0,0.0225
14713,0,0,0,1001.9,3,1,0.3425,0,0.025
14714,0,0,0,1001.8,3,1,0.3425,0,0.0275
14715,0,0,0,1001.8,3,1,0.3425,0,0.03
14716,0,0,0,1001.7,3,1,0.3425,0,0.0325
14717,0,0,0,1001.6,3,1,0.3425,0,0.035
14718,0,0,0,1001.6,3,1,0.3425,0,0.0375
14719,0,0,0,1001.5,3,1,0.3425,0,0.04
14720,0,0,0,1001.4,3,1,0.3425,0,0.0425
14721,0,0,0,1001.4,3,1,0.3425,0,0.045
14722,0,0,0,1001.3,3,1,0.3425,0,0.0475
14723,0,0,0,1001.2,3,1,0.3425,0,0.05
14724,0,0,0,1001.2,3,1,0.3425,0,0.0525
14725,0,0,0,1001.1,3,1,0.3425,0,0.055
14726,0,0,0,1001,3,1,0.3425,0,0.0575
14727,0,0,0,1001,3,1,0.3425,0,0.06
14728,0,0,0,1000.9,3,1,0.3425,0,0.0625
14729,0,0,0,1000.9,3,1,0.3425,0,0.065
14730,0,0,0,1000.8,3,1,0.3425,0,0.0675
14731,0,0,0,1000.7,3,1,0.3425,0,0.07
14732,0,0,0,1000.7,3,1,0.3425,0,0.0725
14733,0,0,0,1000.6,3,1,0.3425,0,0.075
14734,0,0,0,1000.5,3,1,0.3425,0,0.0775
14735,0,0,0,1000.5,3,1,0.3425,0,0.08
14736,0,0,0,1000.4,3,1,0.3425,0,0.0825
14737,0,0,0,1000.3,3,1,0.3425,0,0.085
14738,0,0,0,1000.3,3,1,0.3425,0,0.0875
14739,0,0,0,1000.2,3,1,0.3425,0,0.09
14740,0,0,0,1000.1,3,1,0.3425,0,0.0925
14741,0,0,0,1000.1,3,1,0.3425,0,0.095
14742,0,0,0,1000,3,1,0.3425,0,0.0975
14743,0,0,0,1002.5,3,1,0.345,0,0.0025
14744,0,0,0,1002.4,3,1,0.345,0,0.005
14745,0,0,0,1002.4,3,1,0.345,0,0.0075
14746,0,0,0,1002.3,3,1,0.345,0,0.01
14747,0,0,0,1002.2,3,1,0.345,0,0.0125
14748,0,0,0,1002.2,3,1,0.345,0,0.015
14749,0,0,0,1002.1,3,1,0.345,0,0.0175
14750,0,0,0,1002,3,1,0.345,0,0.02
14751,0,0,0,1002,3,1,0.345,0,0.0225
14752,0,0,0,1001.9,3,1,0.345,0,0.025
14753,0,0,0,1001.8,3,1,0.345,0,0.0275
14754,0,0,0,1001.8,3,1,0.345,0,0.03
14755,0,0,0,1001.7,3,1,0.345,0,0.0325
14756,0,0,0,1001.6,3,1,0.345,0,0.035
14757,0,0,0,1001.6,3,1,0.345,0,0.0375
14758,0,0,0,1001.5,3,1,0.345,0,0.04
14759,0,0,0,1001.4,3,1,0.345,0,0.0425
14760,0,0,0,1001.4,3,1,0.345,0,0.045
14761,0,0,0,1001.3,3,1,0.345,0,0.0475
14762,0,0,0,1001.2,3,1,0.345,0,0.05
14763,0,0,0,1001.2,3,1,0.345,0,0.0525
14764,0,0,0,1001.1,3,1,0.345,0,0.055
14765,0,0,0,1001,3,1,0.345,0,0.0575
14766,0,0,0,1001,3,1,0.345,0,0.06
14767,0,0,0,1000.9,3,1,0.345,0,0.0625
14768,0,0,0,1000.9,3,1,0.345,0,0.065
14769,0,0,0,1000.8,3,1,0.345,0,0.0675
14770,0,0,0,1000.7,3,1,0.345,0,0.07
14771,0,0,0,1000.7,3,1,0.345,0,0.0725
14772,0,0,0,1000.6,3,1,0.345,0,0.075
14773,0,0,0,1000.5,3,1,0.345,0,0.0775
14774,0,0,0,1000.5,3,1,0.345,0,0.08
14775,0,0,0,1000.4,3,1,0.345,0,0.0825
14776,0,0,0,1000.3,3,1,0.345,0,0.085
14777,0,0,0,1000.3,3,1,0.345,0,0.0875
14778,0,0,0,1000.2,3,1,0.345,0,0.09
14779,0,0,0,1000.1,3,1,0.345,0,0.0925
14780,0,0,0,1000.1,3,1,0.345,0,0.095
14781,0,0,0,1000,3,1,0.345,0,0.0975
14782,0,0,0,1002.5,3,1,0.3475,0,0.0025
14783,0,0,0,1002.4,3,1,0.3475,0,0.005
14784,0,0,0,1002.4,3,1,0.3475,0,0.0075
14785,0,0,0,1002.3,3,1,0.3475,0,0.01
14786,0,0,0,1002.2,3,1,0.3475,0,0.0125
14787,0,0,0,1002.2,3,1,0.3475,0,0.015
14788,0,0,0,1002.1,3,1,0.3475,0,0.0175
14789,0,0,0,1002,3,1,0.3475,0,0.02
14790,0,0,0,1002,3,1,0.3475,0,0.0225
14791,0,0,0,1001.9,3,1,0.3475,0,0.025
14792,0,0,0,1001.8,3,1,0.3475,0,0.0275
14793,0,0,0,1001.8,3,1,0.3475,0,0.03
14794,0,0,0,1001.7,3,1,0.3475,0,0.0325
14795,0,0,0,1001.6,3,1,0.3475,0,0.035
14796,0,0,0,1001.6,3,1,0.3475,0,0.0375
14797,0,0,0,1001.5,3,1,0.3475,0,0.04
14798,0,0,0,1001.4,3,1,0.3475,0,0.0425
14799,0,0,0,1001.4,3,1,0.3475,0,0.045
14800,0,0,0,1001.3,3,1,0.3475,0,0.0475
14801,0,0,0,1001.2,3,1,0.3475,0,0.05
14802,0,0,0,1001.2,3,1,0.3475,0,0.0525
14803,0,0,0,1001.1,3,1,0.3475,0,0.055
14804,0,0,0,1001,3,1,0.3475,0,0.0575
14805,0,0,0,1001,3,1,0.3475,0,0.06
14806,0,0,0,1000.9,3,1,0.3475,0,0.0625
14807,0,0,0,1000.9,3,1,0.3475,0,0.065
14808,0,0,0,1000.8,3,1,0.3475,0,0.0675
14809,0,0,0,1000.7,3,1,0.3475,0,0.07
14810,0,0,0,1000.7,3,1,0.3475,0,0.0725
14811,0,0,0,1000.6,3,1,0.3475,0,0.075
14812,0,0,0,1000.5,3,1,0.3475,0,0.0775
14813,0,0,0,1000.5,3,1,0.3475,0,0.08
14814,0,0,0,1000.4,3,1,0.3475,0,0.0825
14815,0,0,0,1000.3,3,1,0.3475,0,0.085
14816,0,0,0,1000.3,3,1,0.3475,0,0.0875
14817,0,0,0,1000.2,3,1,0.3475,0,0.09
14818,0,0,0,1000.1,3,1,0.3475,0,0.0925
14819,0,0,0,1000.1,3,1,0.3475,0,0.095
14820,0,0,0,1000,3,1,0.3475,0,0.0975
14821,0,0,0,1002.5,3,1,0.35,0,0.0025
14822,0,0,0,1002.4,3,1,0.35,0,0.005
14823,0,0,0,1002.4,3,1,0.35,0,0.0075
14824,0,0,0,1002.3,3,1,0.35,0,0.01
14825,0,0,0,1002.2,3,1,0.35,0,0.0125
14826,0,0,0,1002.2,3,1,0.35,0,0.015
14827,0,0,0,1002.1,3,1,0.35,0,0.0175
14828,0,0,0,1002,3,1,0.35,0,0.02
14829,0,0,0,1002,3,1,0.35,0,0.0225
14830,0,0,0,1001.9,3,1,0.35,0,0.025
14831,0,0,0,1001.8,3,1,0.35,0,0.0275
14832,0,0,0,1001.8,3,1,0.35,0,0.03
14833,0,0,0,1001.7,3,1,0.35,0,0.0325
14834,0,0,0,1001.6,3,1,0.35,0,0.035
14835,0,0,0,1001.6,3,1,0.35,0,0.0375
14836,0,0,0,1001.5,3,1,0.35,0,0.04
14837,0,0,0,1001.4,3,1,0.35,0,0.0425
14838,0,0,0,1001.4,3,1,0.35,0,0.045
14839,0,0,0,1001.3,3,1,0.35,0,0.0475
14840,0,0,0,1001.2,3,1,0.35,0,0.05
14841,0,0,0,1001.2,3,1,0.35,0,0.0525
14842,0,0,0,1001.1,3,1,0.35,0,0.055
14843,0,0,0,1001,3,1,0.35,0,0.0575
14844,0,0,0,1001,3,1,0.35,0,0.06
14845,0,0,0,1000.9,3,1,0.35,0,0.0625
14846,0,0,0,1000.9,3,1,0.35,0,0.065
14847,0,0,0,1000.8,3,1,0.35,0,0.0675
14848,0,0,0,1000.7,3,1,0.35,0,0.07
14849,0,0,0,1000.7,3,1,0.35,0,0.0725
14850,0,0,0,1000.6,3,1,0.35,0,0.075
14851,0,0,0,1000.5,3,1,0.35,0,0.0775
14852,0,0,0,1000.5,3,1,0.35,0,0.08
14853,0,0,0,1000.4,3,1,0.35,0,0.0825
14854,0,0,0,1000.3,3,1,0.35,0,0.085
14855,0,0,0,1000.3,3,1,0.35,0,0.0875
14856,0,0,0,1000.2,3,1,0.35,0,0.09
14857,0,0,0,1000.1,3,1,0.35,0,0.0925
14858,0,0,0,1000.1,3,1,0.35,0,0.095
14859,0,0,0,1000,3,1,0.35,0,0.0975
14860,0,0,0,1002.5,3,1,0.3525,0,0.0025
14861,0,0,0,1002.4,3,1,0.3525,0,0.005
14862,0,0,0,1002.4,3,1,0.3525,0,0.0075
14863,0,0,0,1002.3,3,1,0.3525,0,0.01
14864,0,0,0,1002.2,3,1,0.3525,0,0.0125
14865,0,0,0,1002.2,3,1,0.3525,0,0.015
14866,0,0,0,1002.1,3,1,0.3525,0,0.0175
14867,0,0,0,1002,3,1,0.3525,0,0.02
14868,0,0,0,1002,3,1,0.3525,0,0.0225
14869,0,0,0,1001.9,3,1,0.3525,0,0.025
14870,0,0,0,1001.8,3,1,0.3525,0,0.0275
14871,0,0,0,1001.8,3,1,0.3525,0,0.03
14872,0,0,0,1001.7,3,1,0.3525,0,0.0325
14873,0,0,0,1001.6,3,1,0.3525,0,0.035
14874,0,0,0,1001.6,3,1,0.3525,0,0.0375
14875,0,0,0,1001.5,3,1,0.3525,0,0.04
14876,0,0,0,1001.4,3,1,0.3525,0,0.0425
14877,0,0,0,1001.4,3,1,0.3525,0,0.045
14878,0,0,0,1001.3,3,1,0.3525,0,0.0475
14879,0,0,0,1001.2,3,1,0.3525,0,0.05
14880,0,0,0,1001.2,3,1,0.3525,0,0.0525
14881,0,0,0,1001.1,3,1,0.3525,0,0.055
14882,0,0,0,1001,3,1,0.3525,0,0.0575
14883,0,0,0,1001,3,1,0.3525,0,0.06
14884,0,0,0,1000.9,3,1,0.3525,0,0.0625
14885,0,0,0,1000.9,3,1,0.3525,0,0.065
14886,0,0,0,1000.8,3,1,0.3525,0,0.0675
14887,0,0,0,1000.7,3,1,0.3525,0,0.07
14888,0,0,0,1000.7,3,1,0.3525,0,0.0725
14889,0,0,0,1000.6,3,1,0.3525,0,0.075
14890,0,0,0,1000.5,3,1,0.3525,0,0.0775
14891,0,0,0,1000.5,3,1,0.3525,0,0.08
14892,0,0,0,1000.4,3,1,0.3525,0,0.0825
14893,0,0,0,1000.3,3,1,0.3525,0,0.085
14894,0,0,0,1000.3,3,1,0.3525,0,0.0875
14895,0,0,0,1000.2,3,1,0.3525,0,0.09
14896,0,0,0,1000.1,3,1,0.3525,0,0.0925
14897,0,0,0,1000.1,3,1,0.3525,0,0.095
14898,0,0,0,1000,3,1,0.3525,0,0.0975
14899,0,0,0,1002.5,3,1,0.355,0,0.0025
14900,0,0,0,1002.4,3,1,0.355,0,0.005
14901,0,0,0,1002.4,3,1,0.355,0,0.0075
14902,0,0,0,1002.3,3,1,0.355,0,0.01
14903,0,0,0,1002.2,3,1,0.355,0,0.0125
14904,0,0,0,1002.2,3,1,0.355,0,0.015
14905,0,0,0,1002.1,3,1,0.355,0,0.0175
14906,0,0,0,1002,3,1,0.355,0,0.02
14907,0,0,0,1002,3,1,0.355,0,0.0225
14908,0,0,0,1001.9,3,1,0.355,0,0.025
14909,0,0,0,1001.8,3,1,0.355,0,0.0275
14910,0,0,0,1001.8,3,1,0.355,0,0.03
14911,0,0,0,1001.7,3,1,0.355,0,0.0325
14912,0,0,0,1001.6,3,1,0.355,0,0.035
14913,0,0,0,1001.6,3,1,0.355,0,0.0375
14914,0,0,0,1001.5,3,1,0.355,0,0.04
14915,0,0,0,1001.4,3,1,0.355,0,0.0425
14916,0,0,0,1001.4,3,1,0.355,0,0.045
14917,0,0,0,1001.3,3,1,0.355,0,0.0475
14918,0,0,0,1001.2,3,1,0.355,0,0.05
14919,0,0,0,1001.2,3,1,0.355,0,0.0525
14920,0,0,0,1001.1,3,1,0.355,0,0.055
14921,0,0,0,1001,3,1,0.355,0,0.0575
14922,0,0,0,1001,3,1,0.355,0,0.06
14923,0,0,0,1000.9,3,1,0.355,0,0.0625
14924,0,0,0,1000.9,3,1,0.355,0,0.065
14925,0,0,0,1000.8,3,1,0.355,0,0.0675
14926,0,0,0,1000.7,3,1,0.355,0,0.07
14927,0,0,0,1000.7,3,1,0.355,0,0.0725
14928,0,0,0,1000.6,3,1,0.355,0,0.075
14929,0,0,0,1000.5,3,1,0.355,0,0.0775
14930,0,0,0,1000.5,3,1,0.355,0,0.08
14931,0,0,0,1000.4,3,1,0.355,0,0.0825
14932,0,0,0,1000.3,3,1,0.355,0,0.085
14933,0,0,0,1000.3,3,1,0.355,0,0.0875
14934,0,0,0,1000.2,3,1,0.355,0,0.09
14935,0,0,0,1000.1,3,1,0.355,0,0.0925
14936,0,0,0,1000.1,3,1,0.355,0,0.095
14937,0,0,0,1000,3,1,0.355,0,0.0975
14938,0,0,0,1002.5,3,1,0.3575,0,0.0025
14939,0,0,0,1002.4,3,1,0.3575,0,0.005
14940,0,0,0,1002.4,3,1,0.3575,0,0.0075
14941,0,0,0,1002.3,3,1,0.3575,0,0.01
14942,0,0,0,1002.2,3,1,0.3575,0,0.0125
14943,0,0,0,1002.2,3,1,0.3575,0,0.015
14944,0,0,0,1002.1,3,1,0.3575,0,0.0175
14945,0,0,0,1002,3,1,0.3575,0,0.02
14946,0,0,0,1002,3,1,0.3575,0,0.0225
14947,0,0,0,1001.9,3,1,0.3575,0,0.025
14948,0,0,0,1001.8,3,1,0.3575,0,0.0275
14949,0,0,0,1001.8,3,1,0.3575,0,0.03
14950,0,0,0,1001.7,3,1,0.3575,0,0.0325
14951,0,0,0,1001.6,3,1,0.3575,0,0.035
14952,0,0,0,1001.6,3,1,0.3575,0,0.0375
14953,0,0,0,1001.5,3,1,0.3575,0,0.04
14954,0,0,0,1001.4,3,1,0.3575,0,0.0425
14955,0,0,0,1001.4,3,1,0.3575,0,0.045
14956,0,0,0,1001.3,3,1,0.3575,0,0.0475
14957,0,0,0,1001.2,3,1,0.3575,0,0.05
14958,0,0,0,1001.2,3,1,0.3575,0,0.0525
14959,0,0,0,1001.1,3,1,0.3575,0,0.055
14960,0,0,0,1001,3,1,0.3575,0,0.0575
14961,0,0,0,1001,3,1,0.3575,0,0.06
14962,0,0,0,1000.9,3,1,0.3575,0,0.0625
14963,0,0,0,1000.9,3,1,0.3575,0,0.065
14964,0,0,0,1000.8,3,1,0.3575,0,0.0675
14965,0,0,0,1000.7,3,1,0.3575,0,0.07
14966,0,0,0,1000.7,3,1,0.3575,0,0.0725
14967,0,0,0,1000.6,3,1,0.3575,0,0.075
14968,0,0,0,1000.5,3,1,0.3575,0,0.0775
14969,0,0,0,1000.5,3,1,0.3575,0,0.08
14970,0,0,0,1000.4,3,1,0.3575,0,0.0825
14971,0,0,0,1000.3,3,1,0.3575,0,0.085
14972,0,0,0,1000.3,3,1,0.3575,0,0.0875
14973,0,0,0,1000.2,3,1,0.3575,0,0.09
14974,0,0,0,1000.1,3,1,0.3575,0,0.0925
14975,0,0,0,1000.1,3,1,0.3575,0,0.095
14976,0,0,0,1000,3,1,0.3575,0,0.0975
14977,0,0,0,1002.5,3,1,0.36,0,0.0025
14978,0,0,0,1002.4,3,1,0.36,0,0.005
14979,0,0,0,1002.4,3,1,0.36,0,0.0075
14980,0,0,0,1002.3,3,1,0.36,0,0.01
14981,0,0,0,1002.2,3,1,0.36,0,0.0125
14982,0,0,0,1002.2,3,1,0.36,0,0.015
14983,0,0,0,1002.1,3,1,0.36,0,0.0175
14984,0,0,0,1002,3,1,0.36,0,0.02
14985,0,0,0,1002,3,1,0.36,0,0.0225
14986,0,0,0,1001.9,3,1,0.36,0,0.025
14987,0,0,0,1001.8,3,1,0.36,0,0.0275
14988,0,0,0,1001.8,3,1,0.36,0,0.03
14989,0,0,0,1001.7,3,1,0.36,0,0.0325
14990,0,0,0,1001.6,3,1,0.36,0,0.035
14991,0,0,0,1001.6,3,1,0.36,0,0.0375
14992,0,0,0,1001.5,3,1,0.36,0,0.04
14993,0,0,0,1001.4,3,1,0.36,0,0.0425
14994,0,0,0,1001.4,3,1,0.36,0,0.045
14995,0,0,0,1001.3,3,1,0.36,0,0.0475
14996,0,0,0,1001.2,3,1,0.36,0,0.05
14997,0,0,0,1001.2,3,1,0.36,0,0.0525
14998,0,0,0,1001.1,3,1,0.36,0,0.055
14999,0,0,0,1001,3,1,0.36,0,0.0575
15000,0,0,0,1001,3,1,0.36,0,0.06
15001,0,0,0,1000.9,3,1,0.36,0,0.0625
15002,0,0,0,1000.9,3,1,0.36,0,0.065
15003,0,0,0,1000.8,3,1,0.36,0,0.0675
15004,0,0,0,1000.7,3,1,0.36,0,0.07
15005,0,0,0,1000.7,3,1,0.36,0,0.0725
15006,0,0,0,1000.6,3,1,0.36,0,0.075
15007,0,0,0,1000.5,3,1,0.36,0,0.0775
15008,0,0,0,1000.5,3,1,0.36,0,0.08
15009,0,0,0,1000.4,3,1,0.36,0,0.0825
15010,0,0,0,1000.3,3,1,0.36,0,0.085
15011,0,0,0,1000.3,3,1,0.36,0,0.0875
15012,0,0,0,1000.2,3,1,0.36,0,0.09
15013,0,0,0,1000.1,3,1,0.36,0,0.0925
15014,0,0,0,1000.1,3,1,0.36,0,0.095
15015,0,0,0,1000,3,1,0.36,0,0.0975
15016,0,0,0,1002.5,3,1,0.3625,0,0.0025
15017,0,0,0,1002.4,3,1,0.3625,0,0.005
15018,0,0,0,1002.4,3,1,0.3625,0,0.0075
15019,0,0,0,1002.3,3,1,0.3625,0,0.01
15020,0,0,0,1002.2,3,1,0.3625,0,0.0125
15021,0,0,0,1002.2,3,1,0.3625,0,0.015
15022,0,0,0,1002.1,3,1,0.3625,0,0.0175
15023,0,0,0,1002,3,1,0.3625,0,0.02
15024,0,0,0,1002,3,1,0.3625,0,0.0225
15025,0,0,0,1001.9,3,1,0.3625,0,0.025
15026,0,0,0,1001.8,3,1,0.3625,0,0.0275
15027,0,0,0,1001.8,3,1,0.3625,0,0.03
15028,0,0,0,1001.7,3,1,0.3625,0,0.0325
15029,0,0,0,1001.6,3,1,0.3625,0,0.035
15030,0,0,0,1001.6,3,1,0.3625,0,0.0375
15031,0,0,0,1001.5,3,1,0.3625,0,0.04
15032,0,0,0,1001.4,3,1,0.3625,0,0.0425
15033,0,0,0,1001.4,3,1,0.3625,0,0.045
15034,0,0,0,1001.3,3,1,0.3625,0,0.0475
15035,0,0,0,1001.2,3,1,0.3625,0,0.05
15036,0,0,0,1001.2,3,1,0.3625,0,0.0525
15037,0,0,0,1001.1,3,1,0.3625,0,0.055
15038,0,0,0,1001,3,1,0.3625,0,0.0575
15039,0,0,0,1001,3,1,0.3625,0,0.06
15040,0,0,0,1000.9,3,1,0.3625,0,0.0625
15041,0,0,0,1000.9,3,1,0.3625,0,0.065
15042,0,0,0,1000.8,3,1,0.3625,0,0.0675
15043,0,0,0,1000.7,3,1,0.3625,0,0.07
15044,0,0,0,1000.7,3,1,0.3625,0,0.0725
15045,0,0,0,1000.6,3,1,0.3625,0,0.075
15046,0,0,0,1000.5,3,1,0.3625,0,0.0775
15047,0,0,0,1000.5,3,1,0.3625,0,0.08
15048,0,0,0,1000.4,3,1,0.3625,0,0.0825
15049,0,0,0,1000.3,3,1,0.3625,0,0.085
15050,0,0,0,1000.3,3,1,0.3625,0,0.0875
15051,0,0,0,1000.2,3,1,0.3625,0,0.09
15052,0,0,0,1000.1,3,1,0.3625,0,0.0925
15053,0,0,0,1000.1,3,1,0.3625,0,0.095
15054,0,0,0,1000,3,1,0.3625,0,0.0975
15055,0,0,0,1002.5,3,1,0.365,0,0.0025
15056,0,0,0,1002.4,3,1,0.365,0,0.005
15057,0,0,0,1002.4,3,1,0.365,0,0.0075
15058,0,0,0,1002.3,3,1,0.365,0,0.01
15059,0,0,0,1002.2,3,1,0.365,0,0.0125
15060,0,0,0,1002.2,3,1,0.365,0,0.015
15061,0,0,0,1002.1,3,1,0.365,0,0.0175
15062,0,0,0,1002,3,1,0.365,0,0.02
15063,0,0,0,1002,3,1,0.365,0,0.0225
15064,0,0,0,1001.9,3,1,0.365,0,0.025
15065,0,0,0,1001.8,3,1,0.365,0,0.0275
15066,0,0,0,1001.8,3,1,0.365,0,0.03
15067,0,0,0,1001.7,3,1,0.365,0,0.0325
15068,0,0,0,1001.6,3,1,0.365,0,0.035
15069,0,0,0,1001.6,3,1,0.365,0,0.0375
15070,0,0,0,1001.5,3,1,0.365,0,0.04
15071,0,0,0,1001.4,3,1,0.365,0,0.0425
15072,0,0,0,1001.4,3,1,0.365,0,0.045
15073,0,0,0,1001.3,3,1,0.365,0,0.0475
15074,0,0,0,1001.2,3,1,0.365,0,0.05
15075,0,0,0,1001.2,3,1,0.365,0,0.0525
15076,0,0,0,1001.1,3,1,0.365,0,0.055
15077,0,0,0,1001,3,1,0.365,0,0.0575
15078,0,0,0,1001,3,1,0.365,0,0.06
15079,0,0,0,1000.9,3,1,0.365,0,0.0625
15080,0,0,0,1000.9,3,1,0.365,0,0.065
15081,0,0,0,1000.8,3,1,0.365,0,0.0675
15082,0,0,0,1000.7,3,1,0.365,0,0.07
15083,0,0,0,1000.7,3,1,0.365,0,0.0725
15084,0,0,0,1000.6,3,1,0.365,0,0.075
15085,0,0,0,1000.5,3,1,0.365,0,0.0775
15086,0,0,0,1000.5,3,1,0.365,0,0.08
15087,0,0,0,1000.4,3,1,0.365,0,0.0825
15088,0,0,0,1000.3,3,1,0.365,0,0.085
15089,0,0,0,1000.3,3,1,0.365,0,0.0875
15090,0,0,0,1000.2,3,1,0.365,0,0.09
15091,0,0,0,1000.1,3,1,0.365,0,0.0925
15092,0,0,0,1000.1,3,1,0.365,0,0.095
15093,0,0,0,1000,3,1,0.365,0,0.0975
15094,0,0,0,1002.5,3,1,0.3675,0,0.0025
15095,0,0,0,1002.4,3,1,0.3675,0,0.005
15096,0,0,0,1002.4,3,1,0.3675,0,0.0075
15097,0,0,0,1002.3,3,1,0.3675,0,0.01
15098,0,0,0,1002.2,3,1,0.3675,0,0.0125
15099,0,0,0,1002.2,3,1,0.3675,0,0.015
15100,0,0,0,1002.1,3,1,0.3675,0,0.0175
15101,0,0,0,1002,3,1,0.3675,0,0.02
15102,0,0,0,1002,3,1,0.3675,0,0.0225
15103,0,0,0,1001.9,3,1,0.3675,0,0.025
15104,0,0,0,1001.8,3,1,0.3675,0,0.0275
15105,0,0,0,1001.8,3,1,0.3675,0,0.03
15106,0,0,0,1001.7,3,1,0.3675,0,0.0325
15107,0,0,0,1001.6,3,1,0.3675,0,0.035
15108,0,0,0,1001.6,3,1,0.3675,0,0.0375
15109,0,0,0,1001.5,3,1,0.3675,0,0.04
15110,0,0,0,1001.4,3,1,0.3675,0,0.0425
15111,0,0,0,1001.4,3,1,0.3675,0,0.045
15112,0,0,0,1001.3,3,1,0.3675,0,0.0475
15113,0,0,0,1001.2,3,1,0.3675,0,0.05
15114,0,0,0,1001.2,3,1,0.3675,0,0.0525
15115,0,0,0,1001.1,3,1,0.3675,0,0.055
15116,0,0,0,1001,3,1,0.3675,0,0.0575
15117,0,0,0,1001,3,1,0.3675,0,0.06
15118,0,0,0,1000.9,3,1,0.3675,0,0.0625
15119,0,0,0,1000.9,3,1,0.3675,0,0.065
15120,0,0,0,1000.8,3,1,0.3675,0,0.0675
15121,0,0,0,1000.7,3,1,0.3675,0,0.07
15122,0,0,0,1000.7,3,1,0.3675,0,0.0725
15123,0,0,0,1000.6,3,1,0.3675,0,0.075
15124,0,0,0,1000.5,3,1,0.3675,0,0.0775
15125,0,0,0,1000.5,3,1,0.3675,0,0.08
15126,0,0,0,1000.4,3,1,0.3675,0,0.0825
15127,0,0,0,1000.3,3,1,0.3675,0,0.085
15128,0,0,0,1000.3,3,1,0.3675,0,0.0875
15129,0,0,0,1000.2,3,1,0.3675,0,0.09
15130,0,0,0,1000.1,3,1,0.3675,0,0.0925
15131,0,0,0,1000.1,3,1,0.3675,0,0.095
15132,0,0,0,1000,3,1,0.3675,0,0.0975
15133,0,0,0,1002.5,3,1,0.37,0,0.0025
15134,0,0,0,1002.4,3,1,0.37,0,0.005
15135,0,0,0,1002.4,3,1,0.37,0,0.0075
15136,0,0,0,1002.3,3,1,0.37,0,0.01
15137,0,0,0,1002.2,3,1,0.37,0,0.0125
15138,0,0,0,1002.2,3,1,0.37,0,0.015
15139,0,0,0,1002.1,3,1,0.37,0,0.0175
15140,0,0,0,1002,3,1,0.37,0,0.02
15141,0,0,0,1002,3,1,0.37,0,0.0225
15142,0,0,0,1001.9,3,1,0.37,0,0.025
15143,0,0,0,1001.8,3,1,0.37,0,0.0275
15144,0,0,0,1001.8,3,1,0.37,0,0.03
15145,0,0,0,1001.7,3,1,0.37,0,0.0325
15146,0,0,0,1001.6,3,1,0.37,0,0.035
15147,0,0,0,1001.6,3,1,0.37,0,0.0375
15148,0,0,0,1001.5,3,1,0.37,0,0.04
15149,0,0,0,1001.4,3,1,0.37,0,0.0425
15150,0,0,0,1001.4,3,1,0.37,0,0.045
15151,0,0,0,1001.3,3,1,0.37,0,0.0475
15152,0,0,0,1001.2,3,1,0.37,0,0.05
15153,0,0,0,1001.2,3,1,0.37,0,0.0525
15154,0,0,0,1001.1,3,1,0.37,0,0.055
15155,0,0,0,1001,3,1,0.37,0,0.0575
15156,0,0,0,1001,3,1,0.37,0,0.06
15157,0,0,0,1000.9,3,1,0.37,0,0.0625
15158,0,0,0,1000.9,3,1,0.37,0,0.065
15159,0,0,0,1000.8,3,1,0.37,0,0.0675
15160,0,0,0,1000.7,3,1,0.37,0,0.07
15161,0,0,0,1000.7,3,1,0.37,0,0.0725
15162,0,0,0,1000.6,3,1,0.37,0,0.075
15163,0,0,0,1000.5,3,1,0.37,0,0.0775
15164,0,0,0,1000.5,3,1,0.37,0,0.08
15165,0,0,0,1000.4,3,1,0.37,0,0.0825
15166,0,0,0,1000.3,3,1,0.37,0,0.085
15167,0,0,0,1000.3,3,1,0.37,0,0.0875
15168,0,0,0,1000.2,3,1,0.37,0,0.09
15169,0,0,0,1000.1,3,1,0.37,0,0.0925
15170,0,0,0,1000.1,3,1,0.37,0,0.095
15171,0,0,0,1000,3,1,0.37,0,0.0975
15172,0,0,0,1002.5,3,1,0.3725,0,0.0025
15173,0,0,0,1002.4,3,1,0.3725,0,0.005
15174,0,0,0,1002.4,3,1,0.3725,0,0.0075
15175,0,0,0,1002.3,3,1,0.3725,0,0.01
15176,0,0,0,1002.2,3,1,0.3725,0,0.0125
15177,0,0,0,1002.2,3,1,0.3725,0,0.015
