"Idp","Vel:0","Vel:1","Vel:2","Rhop","Type","Mk","Points:0","Points:1","Points:2"
16451,0,0,0,1001.9,3,1,0.79,0,0.51
16452,0,0,0,1001.8,3,1,0.79,0,0.52
16453,0,0,0,1001.8,3,1,0.79,0,0.53
16454,0,0,0,1001.8,3,1,0.79,0,0.54
16455,0,0,0,1001.8,3,1,0.79,0,0.55
16456,0,0,0,1001.8,3,1,0.79,0,0.56
16457,0,0,0,1001.8,3,1,0.79,0,0.57
16458,0,0,0,1001.8,3,1,0.79,0,0.58
16459,0,0,0,1001.8,3,1,0.79,0,0.59
16460,0,0,0,1001.7,3,1,0.79,0,0.6
16461,0,0,0,1001.7,3,1,0.79,0,0.61
16462,0,0,0,1001.7,3,1,0.79,0,0.62
16463,0,0,0,1001.7,3,1,0.79,0,0.63
16464,0,0,0,1001.7,3,1,0.79,0,0.64
16465,0,0,0,1001.7,3,1,0.79,0,0.65
16466,0,0,0,1001.7,3,1,0.79,0,0.66
16467,0,0,0,1001.7,3,1,0.79,0,0.67
16468,0,0,0,1001.7,3,1,0.79,0,0.68
16469,0,0,0,1001.6,3,1,0.79,0,0.69
16470,0,0,0,1001.6,3,1,0.79,0,0.7
16471,0,0,0,1001.6,3,1,0.79,0,0.71
16472,0,0,0,1001.6,3,1,0.79,0,0.72
16473,0,0,0,1001.6,3,1,0.79,0,0.73
16474,0,0,0,1001.6,3,1,0.79,0,0.74
16475,0,0,0,1001.6,3,1,0.79,0,0.75
16476,0,0,0,1001.6,3,1,0.79,0,0.76
16477,0,0,0,1001.5,3,1,0.79,0,0.77
16478,0,0,0,1001.5,3,1,0.79,0,0.78
16479,0,0,0,1001.5,3,1,0.79,0,0.79
16480,0,0,0,1001.5,3,1,0.79,0,0.8
16481,0,0,0,1001.5,3,1,0.79,0,0.81
16482,0,0,0,1001.5,3,1,0.79,0,0.82
16483,0,0,0,1001.5,3,1,0.79,0,0.83
16484,0,0,0,1001.5,3,1,0.79,0,0.84
16485,0,0,0,1001.4,3,1,0.79,0,0.85
16486,0,0,0,1001.4,3,1,0.79,0,0.86
16487,0,0,0,1001.4,3,1,0.79,0,0.87
16488,0,0,0,1001.4,3,1,0.79,0,0.88
16489,0,0,0,1001.4,3,1,0.79,0,0.89
16490,0,0,0,1001.4,3,1,0.79,0,0.9
16491,0,0,0,1001.4,3,1,0.79,0,0.91
16492,0,0,0,1001.4,3,1,0.79,0,0.92
16493,0,0,0,1001.3,3,1,0.79,0,0.93
16494,0,0,0,1001.3,3,1,0.79,0,0.94
16495,0,0,0,1001.3,3,1,0.79,0,0.95
16496,0,0,0,1001.3,3,1,0.79,0,0.96
16497,0,0,0,1001.3,3,1,0.79,0,0.97
16498,0,0,0,1001.3,3,1,0.79,0,0.98
16499,0,0,0,1001.3,3,1,0.79,0,0.99
16500,0,0,0,1001.3,3,1,0.79,0,1
16501,0,0,0,1001.2,3,1,0.79,0,1.01
16502,0,0,0,1001.2,3,1,0.79,0,1.02
16503,0,0,0,1001.2,3,1,0.79,0,1.03
16504,0,0,0,1001.2,3,1,0.79,0,1.04
16505,0,0,0,1001.2,3,1,0.79,0,1.05
16506,0,0,0,1001.2,3,1,0.79,0,1.06
16507,0,0,0,1001.2,3,1,0.79,0,1.07
16508,0,0,0,1001.2,3,1,0.79,0,1.08
16509,0,0,0,1001.1,3,1,0.79,0,1.09
16510,0,0,0,1001.1,3,1,0.79,0,1.1
16511,0,0,0,1001.1,3,1,0.79,0,1.11
16512,0,0,0,1001.1,3,1,0.79,0,1.12
16513,0,0,0,1001.1,3,1,0.79,0,1.13
16514,0,0,0,1001.1,3,1,0.79,0,1.14
16515,0,0,0,1001.1,3,1,0.79,0,1.15
16516,0,0,0,1001.1,3,1,0.79,0,1.16
16517,0,0,0,1001,3,1,0.79,0,1.17
16518,0,0,0,1001,3,1,0.79,0,1.18
16519,0,0,0,1001,3,1,0.79,0,1.19
16520,0,0,0,1001,3,1,0.79,0,1.2
16521,0,0,0,1001,3,1,0.79,0,1.21
16522,0,0,0,1001,3,1,0.79,0,1.22
16523,0,0,0,1001,3,1,0.79,0,1.23
16524,0,0,0,1001,3,1,0.79,0,1.24
16525,0,0,0,1000.9,3,1,0.79,0,1.25
16526,0,0,0,1000.9,3,1,0.79,0,1.26
16527,0,0,0,1000.9,3,1,0.79,0,1.27
16528,0,0,0,1000.9,3,1,0.79,0,1.28
16529,0,0,0,1000.9,3,1,0.79,0,1.29
16530,0,0,0,1000.9,3,1,0.79,0,1.3
16531,0,0,0,1000.9,3,1,0.79,0,1.31
16532,0,0,0,1000.9,3,1,0.79,0,1.32
16533,0,0,0,1000.8,3,1,0.79,0,1.33
16534,0,0,0,1000.8,3,1,0.79,0,1.34
16535,0,0,0,1000.8,3,1,0.79,0,1.35
16536,0,0,0,1000.8,3,1,0.79,0,1.36
16537,0,0,0,1000.8,3,1,0.79,0,1.37
16538,0,0,0,1000.8,3,1,0.79,0,1.38
16539,0,0,0,1000.8,3,1,0.79,0,1.39
16540,0,0,0,1000.8,3,1,0.79,0,1.4
16541,0,0,0,1000.7,3,1,0.79,0,1.41
16542,0,0,0,1000.7,3,1,0.79,0,1.42
16543,0,0,0,1000.7,3,1,0.79,0,1.43
16544,0,0,0,1000.7,3,1,0.79,0,1.44
16545,0,0,0,1000.7,3,1,0.79,0,1.45
16546,0,0,0,1000.7,3,1,0.79,0,1.46
16547,0,0,0,1000.7,3,1,0.79,0,1.47
16548,0,0,0,1000.7,3,1,0.79,0,1.48
16549,0,0,0,1000.6,3,1,0.79,0,1.49
16550,0,0,0,1000.6,3,1,0.79,0,1.5
16551,0,0,0,1000.6,3,1,0.79,0,1.51
16552,0,0,0,1000.6,3,1,0.79,0,1.52
16553,0,0,0,1000.6,3,1,0.79,0,1.53
16554,0,0,0,1000.6,3,1,0.79,0,1.54
16555,0,0,0,1000.6,3,1,0.79,0,1.55
16556,0,0,0,1000.6,3,1,0.79,0,1.56
16557,0,0,0,1000.5,3,1,0.79,0,1.57
16558,0,0,0,1000.5,3,1,0.79,0,1.58
16559,0,0,0,1000.5,3,1,0.79,0,1.59
16560,0,0,0,1000.5,3,1,0.79,0,1.6
16561,0,0,0,1000.5,3,1,0.79,0,1.61
16562,0,0,0,1000.5,3,1,0.79,0,1.62
16563,0,0,0,1000.5,3,1,0.79,0,1.63
16564,0,0,0,1000.5,3,1,0.79,0,1.64
16565,0,0,0,1000.4,3,1,0.79,0,1.65
16566,0,0,0,1000.4,3,1,0.79,0,1.66
16567,0,0,0,1000.4,3,1,0.79,0,1.67
16568,0,0,0,1000.4,3,1,0.79,0,1.68
16569,0,0,0,1000.4,3,1,0.79,0,1.69
16570,0,0,0,1000.4,3,1,0.79,0,1.7
16571,0,0,0,1000.4,3,1,0.79,0,1.71
16572,0,0,0,1000.4,3,1,0.79,0,1.72
16573,0,0,0,1000.3,3,1,0.79,0,1.73
16574,0,0,0,1000.3,3,1,0.79,0,1.74
16575,0,0,0,1000.3,3,1,0.79,0,1.75
16576,0,0,0,1000.3,3,1,0.79,0,1.76
16577,0,0,0,1000.3,3,1,0.79,0,1.77
16578,0,0,0,1000.3,3,1,0.79,0,1.78
16579,0,0,0,1000.3,3,1,0.79,0,1.79
16580,0,0,0,1000.3,3,1,0.79,0,1.8
16581,0,0,0,1000.2,3,1,0.79,0,1.81
16582,0,0,0,1000.2,3,1,0.79,0,1.82
16583,0,0,0,1000.2,3,1,0.79,0,1.83
16584,0,0,0,1000.2,3,1,0.79,0,1.84
16585,0,0,0,1000.2,3,1,0.79,0,1.85
16586,0,0,0,1000.2,3,1,0.79,0,1.86
16587,0,0,0,1000.2,3,1,0.79,0,1.87
16588,0,0,0,1000.2,3,1,0.79,0,1.88
16589,0,0,0,1000.1,3,1,0.79,0,1.89
16590,0,0,0,1000.1,3,1,0.79,0,1.9
16591,0,0,0,1000.1,3,1,0.79,0,1.91
16592,0,0,0,1000.1,3,1,0.79,0,1.92
16593,0,0,0,1000.1,3,1,0.79,0,1.93
16594,0,0,0,1000.1,3,1,0.79,0,1.94
16595,0,0,0,1000.1,3,1,0.79,0,1.95
16596,0,0,0,1000.1,3,1,0.79,0,1.96
16597,0,0,0,1000,3,1,0.79,0,1.97
16598,0,0,0,1000,3,1,0.79,0,1.98
16599,0,0,0,1000,3,1,0.79,0,1.99
16600,0,0,0,1000,3,1,0.79,0,2
16601,0,0,0,1002.5,3,1,0.8,0,0.01
16602,0,0,0,1002.5,3,1,0.8,0,0.02
16603,0,0,0,1002.5,3,1,0.8,0,0.03
16604,0,0,0,1002.4,3,1,0.8,0,0.04
16605,0,0,0,1002.4,3,1,0.8,0,0.05
16606,0,0,0,1002.4,3,1,0.8,0,0.06
16607,0,0,0,1002.4,3,1,0.8,0,0.07
16608,0,0,0,1002.4,3,1,0.8,0,0.08
16609,0,0,0,1002.4,3,1,0.8,0,0.09
16610,0,0,0,1002.4,3,1,0.8,0,0.1
16611,0,0,0,1002.4,3,1,0.8,0,0.11
16612,0,0,0,1002.3,3,1,0.8,0,0.12
16613,0,0,0,1002.3,3,1,0.8,0,0.13
16614,0,0,0,1002.3,3,1,0.8,0,0.14
16615,0,0,0,1002.3,3,1,0.8,0,0.15
16616,0,0,0,1002.3,3,1,0.8,0,0.16
16617,0,0,0,1002.3,3,1,0.8,0,0.17
16618,0,0,0,1002.3,3,1,0.8,0,0.18
16619,0,0,0,1002.3,3,1,0.8,0,0.19
16620,0,0,0,1002.2,3,1,0.8,0,0.2
16621,0,0,0,1002.2,3,1,0.8,0,0.21
16622,0,0,0,1002.2,3,1,0.8,0,0.22
16623,0,0,0,1002.2,3,1,0.8,0,0.23
16624,0,0,0,1002.2,3,1,0.8,0,0.24
16625,0,0,0,1002.2,3,1,0.8,0,0.25
16626,0,0,0,1002.2,3,1,0.8,0,0.26
16627,0,0,0,1002.2,3,1,0.8,0,0.27
16628,0,0,0,1002.1,3,1,0.8,0,0.28
16629,0,0,0,1002.1,3,1,0.8,0,0.29
16630,0,0,0,1002.1,3,1,0.8,0,0.3
16631,0,0,0,1002.1,3,1,0.8,0,0.31
16632,0,0,0,1002.1,3,1,0.8,0,0.32
16633,0,0,0,1002.1,3,1,0.8,0,0.33
16634,0,0,0,1002.1,3,1,0.8,0,0.34
16635,0,0,0,1002.1,3,1,0.8,0,0.35
16636,0,0,0,1002,3,1,0.8,0,0.36
16637,0,0,0,1002,3,1,0.8,0,0.37
16638,0,0,0,1002,3,1,0.8,0,0.38
16639,0,0,0,1002,3,1,0.8,0,0.39
16640,0,0,0,1002,3,1,0.8,0,0.4
16641,0,0,0,1002,3,1,0.8,0,0.41
16642,0,0,0,1002,3,1,0.8,0,0.42
16643,0,0,0,1002,3,1,0.8,0,0.43
16644,0,0,0,1001.9,3,1,0.8,0,0.44
16645,0,0,0,1001.9,3,1,0.8,0,0.45
16646,0,0,0,1001.9,3,1,0.8,0,0.46
16647,0,0,0,1001.9,3,1,0.8,0,0.47
16648,0,0,0,1001.9,3,1,0.8,0,0.48
16649,0,0,0,1001.9,3,1,0.8,0,0.49
16650,0,0,0,1001.9,3,1,0.8,0,0.5
16651,0,0,0,1001.9,3,1,0.8,0,0.51
16652,0,0,0,1001.8,3,1,0.8,0,0.52
16653,0,0,0,1001.8,3,1,0.8,0,0.53
16654,0,0,0,1001.8,3,1,0.8,0,0.54
16655,0,0,0,1001.8,3,1,0.8,0,0.55
16656,0,0,0,1001.8,3,1,0.8,0,0.56
16657,0,0,0,1001.8,3,1,0.8,0,0.57
16658,0,0,0,1001.8,3,1,0.8,0,0.58
16659,0,0,0,1001.8,3,1,0.8,0,0.59
16660,0,0,0,1001.7,3,1,0.8,0,0.6
16661,0,0,0,1001.7,3,1,0.8,0,0.61
16662,0,0,0,1001.7,3,1,0.8,0,0.62
16663,0,0,0,1001.7,3,1,0.8,0,0.63
16664,0,0,0,1001.7,3,1,0.8,0,0.64
16665,0,0,0,1001.7,3,1,0.8,0,0.65
16666,0,0,0,1001.7,3,1,0.8,0,0.66
16667,0,0,0,1001.7,3,1,0.8,0,0.67
16668,0,0,0,1001.7,3,1,0.8,0,0.68
16669,0,0,0,1001.6,3,1,0.8,0,0.69
16670,0,0,0,1001.6,3,1,0.8,0,0.7
16671,0,0,0,1001.6,3,1,0.8,0,0.71
16672,0,0,0,1001.6,3,1,0.8,0,0.72
16673,0,0,0,1001.6,3,1,0.8,0,0.73
16674,0,0,0,1001.6,3,1,0.8,0,0.74
16675,0,0,0,1001.6,3,1,0.8,0,0.75
16676,0,0,0,1001.6,3,1,0.8,0,0.76
16677,0,0,0,1001.5,3,1,0.8,0,0.77
16678,0,0,0,1001.5,3,1,0.8,0,0.78
16679,0,0,0,1001.5,3,1,0.8,0,0.79
16680,0,0,0,1001.5,3,1,0.8,0,0.8
16681,0,0,0,1001.5,3,1,0.8,0,0.81
16682,0,0,0,1001.5,3,1,0.8,0,0.82
16683,0,0,0,1001.5,3,1,0.8,0,0.83
16684,0,0,0,1001.5,3,1,0.8,0,0.84
16685,0,0,0,1001.4,3,1,0.8,0,0.85
16686,0,0,0,1001.4,3,1,0.8,0,0.86
16687,0,0,0,1001.4,3,1,0.8,0,0.87
16688,0,0,0,1001.4,3,1,0.8,0,0.88
16689,0,0,0,1001.4,3,1,0.8,0,0.89
16690,0,0,0,1001.4,3,1,0.8,0,0.9
16691,0,0,0,1001.4,3,1,0.8,0,0.91
16692,0,0,0,1001.4,3,1,0.8,0,0.92
16693,0,0,0,1001.3,3,1,0.8,0,0.93
16694,0,0,0,1001.3,3,1,0.8,0,0.94
16695,0,0,0,1001.3,3,1,0.8,0,0.95
16696,0,0,0,1001.3,3,1,0.8,0,0.96
16697,0,0,0,1001.3,3,1,0.8,0,0.97
16698,0,0,0,1001.3,3,1,0.8,0,0.98
16699,0,0,0,1001.3,3,1,0.8,0,0.99
16700,0,0,0,1001.3,3,1,0.8,0,1
16701,0,0,0,1001.2,3,1,0.8,0,1.01
16702,0,0,0,1001.2,3,1,0.8,0,1.02
16703,0,0,0,1001.2,3,1,0.8,0,1.03
16704,0,0,0,1001.2,3,1,0.8,0,1.04
16705,0,0,0,1001.2,3,1,0.8,0,1.05
16706,0,0,0,1001.2,3,1,0.8,0,1.06
16707,0,0,0,1001.2,3,1,0.8,0,1.07
16708,0,0,0,1001.2,3,1,0.8,0,1.08
16709,0,0,0,1001.1,3,1,0.8,0,1.09
16710,0,0,0,1001.1,3,1,0.8,0,1.1
16711,0,0,0,1001.1,3,1,0.8,0,1.11
16712,0,0,0,1001.1,3,1,0.8,0,1.12
16713,0,0,0,1001.1,3,1,0.8,0,1.13
16714,0,0,0,1001.1,3,1,0.8,0,1.14
16715,0,0,0,1001.1,3,1,0.8,0,1.15
16716,0,0,0,1001.1,3,1,0.8,0,1.16
16717,0,0,0,1001,3,1,0.8,0,1.17
16718,0,0,0,1001,3,1,0.8,0,1.18
16719,0,0,0,1001,3,1,0.8,0,1.19
16720,0,0,0,1001,3,1,0.8,0,1.2
16721,0,0,0,1001,3,1,0.8,0,1.21
16722,0,0,0,1001,3,1,0.8,0,1.22
16723,0,0,0,1001,3,1,0.8,0,1.23
16724,0,0,0,1001,3,1,0.8,0,1.24
16725,0,0,0,1000.9,3,1,0.8,0,1.25
16726,0,0,0,1000.9,3,1,0.8,0,1.26
16727,0,0,0,1000.9,3,1,0.8,0,1.27
16728,0,0,0,1000.9,3,1,0.8,0,1.28
16729,0,0,0,1000.9,3,1,0.8,0,1.29
16730,0,0,0,1000.9,3,1,0.8,0,1.3
16731,0,0,0,1000.9,3,1,0.8,0,1.31
16732,0,0,0,1000.9,3,1,0.8,0,1.32
16733,0,0,0,1000.8,3,1,0.8,0,1.33
16734,0,0,0,1000.8,3,1,0.8,0,1.34
16735,0,0,0,1000.8,3,1,0.8,0,1.35
16736,0,0,0,1000.8,3,1,0.8,0,1.36
16737,0,0,0,1000.8,3,1,0.8,0,1.37
16738,0,0,0,1000.8,3,1,0.8,0,1.38
16739,0,0,0,1000.8,3,1,0.8,0,1.39
16740,0,0,0,1000.8,3,1,0.8,0,1.4
16741,0,0,0,1000.7,3,1,0.8,0,1.41
16742,0,0,0,1000.7,3,1,0.8,0,1.42
16743,0,0,0,1000.7,3,1,0.8,0,1.43
16744,0,0,0,1000.7,3,1,0.8,0,1.44
16745,0,0,0,1000.7,3,1,0.8,0,1.45
16746,0,0,0,1000.7,3,1,0.8,0,1.46
16747,0,0,0,1000.7,3,1,0.8,0,1.47
16748,0,0,0,1000.7,3,1,0.8,0,1.48
16749,0,0,0,1000.6,3,1,0.8,0,1.49
16750,0,0,0,1000.6,3,1,0.8,0,1.5
16751,0,0,0,1000.6,3,1,0.8,0,1.51
16752,0,0,0,1000.6,3,1,0.8,0,1.52
16753,0,0,0,1000.6,3,1,0.8,0,1.53
16754,0,0,0,1000.6,3,1,0.8,0,1.54
16755,0,0,0,1000.6,3,1,0.8,0,1.55
16756,0,0,0,1000.6,3,1,0.8,0,1.56
16757,0,0,0,1000.5,3,1,0.8,0,1.57
16758,0,0,0,1000.5,3,1,0.8,0,1.58
16759,0,0,0,1000.5,3,1,0.8,0,1.59
16760,0,0,0,1000.5,3,1,0.8,0,1.6
16761,0,0,0,1000.5,3,1,0.8,0,1.61
16762,0,0,0,1000.5,3,1,0.8,0,1.62
16763,0,0,0,1000.5,3,1,0.8,0,1.63
16764,0,0,0,1000.5,3,1,0.8,0,1.64
16765,0,0,0,1000.4,3,1,0.8,0,1.65
16766,0,0,0,1000.4,3,1,0.8,0,1.66
16767,0,0,0,1000.4,3,1,0.8,0,1.67
16768,0,0,0,1000.4,3,1,0.8,0,1.68
16769,0,0,0,1000.4,3,1,0.8,0,1.69
16770,0,0,0,1000.4,3,1,0.8,0,1.7
16771,0,0,0,1000.4,3,1,0.8,0,1.71
16772,0,0,0,1000.4,3,1,0.8,0,1.72
16773,0,0,0,1000.3,3,1,0.8,0,1.73
16774,0,0,0,1000.3,3,1,0.8,0,1.74
16775,0,0,0,1000.3,3,1,0.8,0,1.75
16776,0,0,0,1000.3,3,1,0.8,0,1.76
16777,0,0,0,1000.3,3,1,0.8,0,1.77
16778,0,0,0,1000.3,3,1,0.8,0,1.78
16779,0,0,0,1000.3,3,1,0.8,0,1.79
16780,0,0,0,1000.3,3,1,0.8,0,1.8
16781,0,0,0,1000.2,3,1,0.8,0,1.81
16782,0,0,0,1000.2,3,1,0.8,0,1.82
16783,0,0,0,1000.2,3,1,0.8,0,1.83
16784,0,0,0,1000.2,3,1,0.8,0,1.84
16785,0,0,0,1000.2,3,1,0.8,0,1.85
16786,0,0,0,1000.2,3,1,0.8,0,1.86
16787,0,0,0,1000.2,3,1,0.8,0,1.87
16788,0,0,0,1000.2,3,1,0.8,0,1.88
16789,0,0,0,1000.1,3,1,0.8,0,1.89
16790,0,0,0,1000.1,3,1,0.8,0,1.9
16791,0,0,0,1000.1,3,1,0.8,0,1.91
16792,0,0,0,1000.1,3,1,0.8,0,1.92
16793,0,0,0,1000.1,3,1,0.8,0,1.93
16794,0,0,0,1000.1,3,1,0.8,0,1.94
16795,0,0,0,1000.1,3,1,0.8,0,1.95
16796,0,0,0,1000.1,3,1,0.8,0,1.96
16797,0,0,0,1000,3,1,0.8,0,1.97
16798,0,0,0,1000,3,1,0.8,0,1.98
16799,0,0,0,1000,3,1,0.8,0,1.99
16800,0,0,0,1000,3,1,0.8,0,2
16801,0,0,0,1002.5,3,1,0.81,0,0.01
16802,0,0,0,1002.5,3,1,0.81,0,0.02
16803,0,0,0,1002.5,3,1,0.81,0,0.03
16804,0,0,0,1002.4,3,1,0.81,0,0.04
16805,0,0,0,1002.4,3,1,0.81,0,0.05
16806,0,0,0,1002.4,3,1,0.81,0,0.06
16807,0,0,0,1002.4,3,1,0.81,0,0.07
16808,0,0,0,1002.4,3,1,0.81,0,0.08
16809,0,0,0,1002.4,3,1,0.81,0,0.09
16810,0,0,0,1002.4,3,1,0.81,0,0.1
16811,0,0,0,1002.4,3,1,0.81,0,0.11
16812,0,0,0,1002.3,3,1,0.81,0,0.12
16813,0,0,0,1002.3,3,1,0.81,0,0.13
16814,0,0,0,1002.3,3,1,0.81,0,0.14
16815,0,0,0,1002.3,3,1,0.81,0,0.15
16816,0,0,0,1002.3,3,1,0.81,0,0.16
16817,0,0,0,1002.3,3,1,0.81,0,0.17
16818,0,0,0,1002.3,3,1,0.81,0,0.18
16819,0,0,0,1002.3,3,1,0.81,0,0.19
16820,0,0,0,1002.2,3,1,0.81,0,0.2
16821,0,0,0,1002.2,3,1,0.81,0,0.21
16822,0,0,0,1002.2,3,1,0.81,0,0.22
16823,0,0,0,1002.2,3,1,0.81,0,0.23
16824,0,0,0,1002.2,3,1,0.81,0,0.24
16825,0,0,0,1002.2,3,1,0.81,0,0.25
16826,0,0,0,1002.2,3,1,0.81,0,0.26
16827,0,0,0,1002.2,3,1,0.81,0,0.27
16828,0,0,0,1002.1,3,1,0.81,0,0.28
16829,0,0,0,1002.1,3,1,0.81,0,0.29
16830,0,0,0,1002.1,3,1,0.81,0,0.3
16831,0,0,0,1002.1,3,1,0.81,0,0.31
16832,0,0,0,1002.1,3,1,0.81,0,0.32
16833,0,0,0,1002.1,3,1,0.81,0,0.33
16834,0,0,0,1002.1,3,1,0.81,0,0.34
16835,0,0,0,1002.1,3,1,0.81,0,0.35
16836,0,0,0,1002,3,1,0.81,0,0.36
16837,0,0,0,1002,3,1,0.81,0,0.37
16838,0,0,0,1002,3,1,0.81,0,0.38
16839,0,0,0,1002,3,1,0.81,0,0.39
16840,0,0,0,1002,3,1,0.81,0,0.4
16841,0,0,0,1002,3,1,0.81,0,0.41
16842,0,0,0,1002,3,1,0.81,0,0.42
16843,0,0,0,1002,3,1,0.81,0,0.43
16844,0,0,0,1001.9,3,1,0.81,0,0.44
16845,0,0,0,1001.9,3,1,0.81,0,0.45
16846,0,0,0,1001.9,3,1,0.81,0,0.46
16847,0,0,0,1001.9,3,1,0.81,0,0.47
16848,0,0,0,1001.9,3,1,0.81,0,0.48
16849,0,0,0,1001.9,3,1,0.81,0,0.49
16850,0,0,0,1001.9,3,1,0.81,0,0.5
16851,0,0,0,1001.9,3,1,0.81,0,0.51
16852,0,0,0,1001.8,3,1,0.81,0,0.52
16853,0,0,0,1001.8,3,1,0.81,0,0.53
16854,0,0,0,1001.8,3,1,0.81,0,0.54
16855,0,0,0,1001.8,3,1,0.81,0,0.55
16856,0,0,0,1001.8,3,1,0.81,0,0.56
16857,0,0,0,1001.8,3,1,0.81,0,0.57
16858,0,0,0,1001.8,3,1,0.81,0,0.58
16859,0,0,0,1001.8,3,1,0.81,0,0.59
16860,0,0,0,1001.7,3,1,0.81,0,0.6
16861,0,0,0,1001.7,3,1,0.81,0,0.61
16862,0,0,0,1001.7,3,1,0.81,0,0.62
16863,0,0,0,1001.7,3,1,0.81,0,0.63
16864,0,0,0,1001.7,3,1,0.81,0,0.64
16865,0,0,0,1001.7,3,1,0.81,0,0.65
16866,0,0,0,1001.7,3,1,0.81,0,0.66
16867,0,0,0,1001.7,3,1,0.81,0,0.67
16868,0,0,0,1001.7,3,1,0.81,0,0.68
16869,0,0,0,1001.6,3,1,0.81,0,0.69
16870,0,0,0,1001.6,3,1,0.81,0,0.7
16871,0,0,0,1001.6,3,1,0.81,0,0.71
16872,0,0,0,1001.6,3,1,0.81,0,0.72
16873,0,0,0,1001.6,3,1,0.81,0,0.73
16874,0,0,0,1001.6,3,1,0.81,0,0.74
16875,0,0,0,1001.6,3,1,0.81,0,0.75
16876,0,0,0,1001.6,3,1,0.81,0,0.76
16877,0,0,0,1001.5,3,1,0.81,0,0.77
16878,0,0,0,1001.5,3,1,0.81,0,0.78
16879,0,0,0,1001.5,3,1,0.81,0,0.79
16880,0,0,0,1001.5,3,1,0.81,0,0.8
16881,0,0,0,1001.5,3,1,0.81,0,0.81
16882,0,0,0,1001.5,3,1,0.81,0,0.82
16883,0,0,0,1001.5,3,1,0.81,0,0.83
16884,0,0,0,1001.5,3,1,0.81,0,0.84
16885,0,0,0,1001.4,3,1,0.81,0,0.85
16886,0,0,0,1001.4,3,1,0.81,0,0.86
16887,0,0,0,1001.4,3,1,0.81,0,0.87
16888,0,0,0,1001.4,3,1,0.81,0,0.88
16889,0,0,0,1001.4,3,1,0.81,0,0.89
16890,0,0,0,1001.4,3,1,0.81,0,0.9
16891,0,0,0,1001.4,3,1,0.81,0,0.91
16892,0,0,0,1001.4,3,1,0.81,0,0.92
16893,0,0,0,1001.3,3,1,0.81,0,0.93
16894,0,0,0,1001.3,3,1,0.81,0,0.94
16895,0,0,0,1001.3,3,1,0.81,0,0.95
16896,0,0,0,1001.3,3,1,0.81,0,0.96
16897,0,0,0,1001.3,3,1,0.81,0,0.97
16898,0,0,0,1001.3,3,1,0.81,0,0.98
16899,0,0,0,1001.3,3,1,0.81,0,0.99
16900,0,0,0,1001.3,3,1,0.81,0,1
16901,0,0,0,1001.2,3,1,0.81,0,1.01
16902,0,0,0,1001.2,3,1,0.81,0,1.02
16903,0,0,0,1001.2,3,1,0.81,0,1.03
16904,0,0,0,1001.2,3,1,0.81,0,1.04
16905,0,0,0,1001.2,3,1,0.81,0,1.05
16906,0,0,0,1001.2,3,1,0.81,0,1.06
16907,0,0,0,1001.2,3,1,0.81,0,1.07
16908,0,0,0,1001.2,3,1,0.81,0,1.08
16909,0,0,0,1001.1,3,1,0.81,0,1.09
16910,0,0,0,1001.1,3,1,0.81,0,1.1
16911,0,0,0,1001.1,3,1,0.81,0,1.11
16912,0,0,0,1001.1,3,1,0.81,0,1.12
16913,0,0,0,1001.1,3,1,0.81,0,1.13
16914,0,0,0,1001.1,3,1,0.81,0,1.14
16915,0,0,0,1001.1,3,1,0.81,0,1.15
16916,0,0,0,1001.1,3,1,0.81,0,1.16
16917,0,0,0,1001,3,1,0.81,0,1.17
16918,0,0,0,1001,3,1,0.81,0,1.18
16919,0,0,0,1001,3,1,0.81,0,1.19
16920,0,0,0,1001,3,1,0.81,0,1.2
16921,0,0,0,1001,3,1,0.81,0,1.21
16922,0,0,0,1001,3,1,0.81,0,1.22
16923,0,0,0,1001,3,1,0.81,0,1.23
16924,0,0,0,1001,3,1,0.81,0,1.24
16925,0,0,0,1000.9,3,1,0.81,0,1.25
16926,0,0,0,1000.9,3,1,0.81,0,1.26
16927,0,0,0,1000.9,3,1,0.81,0,1.27
16928,0,0,0,1000.9,3,1,0.81,0,1.28
16929,0,0,0,1000.9,3,1,0.81,0,1.29
16930,0,0,0,1000.9,3,1,0.81,0,1.3
16931,0,0,0,1000.9,3,1,0.81,0,1.31
16932,0,0,0,1000.9,3,1,0.81,0,1.32
16933,0,0,0,1000.8,3,1,0.81,0,1.33
16934,0,0,0,1000.8,3,1,0.81,0,1.34
16935,0,0,0,1000.8,3,1,0.81,0,1.35
16936,0,0,0,1000.8,3,1,0.81,0,1.36
16937,0,0,0,1000.8,3,1,0.81,0,1.37
16938,0,0,0,1000.8,3,1,0.81,0,1.38
16939,0,0,0,1000.8,3,1,0.81,0,1.39
16940,0,0,0,1000.8,3,1,0.81,0,1.4
16941,0,0,0,1000.7,3,1,0.81,0,1.41
16942,0,0,0,1000.7,3,1,0.81,0,1.42
16943,0,0,0,1000.7,3,1,0.81,0,1.43
16944,0,0,0,1000.7,3,1,0.81,0,1.44
16945,0,0,0,1000.7,3,1,0.81,0,1.45
16946,0,0,0,1000.7,3,1,0.81,0,1.46
16947,0,0,0,1000.7,3,1,0.81,0,1.47
16948,0,0,0,1000.7,3,1,0.81,0,1.48
16949,0,0,0,1000.6,3,1,0.81,0,1.49
16950,0,0,0,1000.6,3,1,0.81,0,1.5
16951,0,0,0,1000.6,3,1,0.81,0,1.51
